transaction_dt,financial_entity_name,bank_account_id,transaction_currency_code,transaction_amount,account_reference_number,Cash Flow Category,Cash Flow Main 1,Cash Flow Main 2,Cash Flow Main 3,Cash Flow Main 4
02/04/2024,RandomValue217,RandomValue217,USD,233.6464598,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue218,RandomValue218,USD,930.8689895,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue219,RandomValue219,USD,626.8920386,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue220,RandomValue220,USD,461.3401928,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue221,RandomValue221,USD,857.5214427,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue222,RandomValue222,USD,473.5975795,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue223,RandomValue223,USD,700.3139745,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue224,RandomValue224,USD,982.7153577,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue225,RandomValue225,USD,305.7032958,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue226,RandomValue226,USD,674.6515172,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue227,RandomValue227,USD,181.8854801,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue228,RandomValue228,USD,699.3169961,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue229,RandomValue229,USD,939.7901042,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue230,RandomValue230,USD,487.2766195,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue231,RandomValue231,USD,621.5000717,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue232,RandomValue232,USD,999.7268093,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue233,RandomValue233,USD,987.8911698,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue234,RandomValue234,USD,925.711962,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue235,RandomValue235,USD,947.9670001,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue236,RandomValue236,USD,212.8595863,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue237,RandomValue237,USD,458.219234,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue238,RandomValue238,USD,32.15905095,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue239,RandomValue239,USD,149.90399,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue240,RandomValue240,USD,437.0584376,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue241,RandomValue241,USD,990.2372097,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue242,RandomValue242,USD,47.00347308,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue243,RandomValue243,USD,554.5832513,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue244,RandomValue244,USD,838.0240853,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue245,RandomValue245,USD,787.4100356,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue246,RandomValue246,USD,800.1396466,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue247,RandomValue247,USD,806.0851915,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue248,RandomValue248,USD,692.0578408,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue249,RandomValue249,USD,79.73589885,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue250,RandomValue250,USD,666.6913704,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue251,RandomValue251,USD,127.1962477,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue252,RandomValue252,USD,147.6755065,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue253,RandomValue253,USD,783.1892656,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue254,RandomValue254,USD,413.0017324,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue255,RandomValue255,USD,74.56243369,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue256,RandomValue256,USD,661.613247,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue257,RandomValue257,USD,220.2953231,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue258,RandomValue258,USD,650.3291934,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue259,RandomValue259,USD,37.54561293,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue260,RandomValue260,USD,234.3700751,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue261,RandomValue261,USD,585.8185612,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue262,RandomValue262,USD,604.9543259,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue263,RandomValue263,USD,0.536623193,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue264,RandomValue264,USD,508.2243394,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue265,RandomValue265,USD,103.5735749,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue266,RandomValue266,USD,724.780974,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue267,RandomValue267,USD,413.5443307,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue268,RandomValue268,USD,524.726307,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue269,RandomValue269,USD,320.3358244,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue270,RandomValue270,USD,292.8861213,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue271,RandomValue271,USD,150.0558416,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue272,RandomValue272,USD,245.6990996,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue273,RandomValue273,USD,330.4355773,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue274,RandomValue274,USD,811.5955071,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue275,RandomValue275,USD,558.3903205,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue276,RandomValue276,USD,42.48622682,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue277,RandomValue277,USD,342.8861546,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue278,RandomValue278,USD,879.4242374,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue279,RandomValue279,USD,365.1295584,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue280,RandomValue280,USD,460.695429,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue281,RandomValue281,USD,120.2616625,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue282,RandomValue282,USD,907.5596072,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue283,RandomValue283,USD,417.3126226,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue284,RandomValue284,USD,302.5612497,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue285,RandomValue285,USD,41.15513336,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue286,RandomValue286,USD,72.43245053,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue287,RandomValue287,USD,654.8574123,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue288,RandomValue288,USD,840.0645142,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue289,RandomValue289,USD,875.211753,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue290,RandomValue290,USD,162.5843288,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue291,RandomValue291,USD,557.3463586,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue292,RandomValue292,USD,424.7817639,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue293,RandomValue293,USD,536.2444119,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue294,RandomValue294,USD,69.88833572,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue295,RandomValue295,USD,483.4149671,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue296,RandomValue296,USD,873.0824416,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue297,RandomValue297,USD,757.1977949,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue298,RandomValue298,USD,302.909168,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue299,RandomValue299,USD,512.9117428,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue300,RandomValue300,USD,493.6043466,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue301,RandomValue301,USD,582.4205789,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue302,RandomValue302,USD,430.1662796,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue303,RandomValue303,USD,693.6671193,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue304,RandomValue304,USD,189.6024275,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue305,RandomValue305,USD,26.78809962,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue306,RandomValue306,USD,547.8887305,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue307,RandomValue307,USD,762.6672783,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue308,RandomValue308,USD,722.4522976,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue309,RandomValue309,USD,327.7885251,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue310,RandomValue310,USD,786.0485757,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue311,RandomValue311,USD,223.6981278,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue312,RandomValue312,USD,178.274452,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue313,RandomValue313,USD,769.5423633,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue314,RandomValue314,USD,67.24298953,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue315,RandomValue315,USD,940.469998,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue316,RandomValue316,USD,422.4752824,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue317,RandomValue317,USD,31.99814767,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue318,RandomValue318,USD,960.843973,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue319,RandomValue319,USD,534.6813296,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue320,RandomValue320,USD,431.4620601,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue321,RandomValue321,USD,238.2132047,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue322,RandomValue322,USD,703.7540468,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue323,RandomValue323,USD,559.5341486,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue324,RandomValue324,USD,773.7941926,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue325,RandomValue325,USD,277.8163456,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue326,RandomValue326,USD,614.1820223,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue327,RandomValue327,USD,68.11090926,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue328,RandomValue328,USD,419.4972232,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue329,RandomValue329,USD,914.235586,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue330,RandomValue330,USD,518.6156795,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue331,RandomValue331,USD,666.9410499,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue332,RandomValue332,USD,824.466034,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue333,RandomValue333,USD,301.3228192,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue334,RandomValue334,USD,519.542268,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue335,RandomValue335,USD,418.5326831,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue336,RandomValue336,USD,453.3357854,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue337,RandomValue337,USD,844.2746568,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue338,RandomValue338,USD,575.1087994,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue339,RandomValue339,USD,491.264903,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue340,RandomValue340,USD,431.1284214,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue341,RandomValue341,USD,453.7710733,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue342,RandomValue342,USD,146.0333318,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue343,RandomValue343,USD,430.8958593,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue344,RandomValue344,USD,523.1406182,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue345,RandomValue345,USD,484.092972,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue346,RandomValue346,USD,746.3266601,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue347,RandomValue347,USD,334.1146832,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue348,RandomValue348,USD,21.8115071,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue349,RandomValue349,USD,225.2493285,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue350,RandomValue350,USD,325.7039438,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue351,RandomValue351,USD,967.0311155,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue352,RandomValue352,USD,590.3088339,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
02/04/2024,RandomValue353,RandomValue353,USD,749.3174909,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
